formula,P,Tc,AD
Nd8H9,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
EuH7,450,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H9S8,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
PmH7,500,91,[ 1.  1. -1. -1. -1.  1.  1.  1.  1.  1.]
Sm8H9,400,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H4Pt3,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H4Pt3,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Lu8H9,450,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Ti8H9,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H7Rh6,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
Sm8H9,350,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H5S7,200,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H7N8,300,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H5S7,250,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H4N7,500,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
SbH7,400,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
SbH7,350,91,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
H7Pt4,50,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
H7Pt4,100,91,[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
