formula,P,Tc,AD
Ce2H9,100,85,1
PmH4,150,85,1
LaH4,250,85,1
Te2H9,200,84,1
Te2H7,200,84,1
TeH5,200,84,1
TeH4,200,84,1
TeH6,200,84,1
TeH7,200,84,1
Bi2H9,100,83,1
SnH8,100,82,1
SnH8,150,82,1
SnH7,250,82,1
SnH7,300,82,1
InH9,100,82,1
SnH8,200,82,1
SnH10,100,82,1
SnH9,300,82,1
SnH9,250,82,1
SnH10,250,82,1
SnH10,300,82,1
SnH9,200,82,1
SnH9,150,82,1
SnH9,100,82,1
SnH8,300,82,1
SnH8,250,82,1
SnH7,200,82,1
SnH7,150,82,1
SnH7,100,82,1
SnH10,200,82,1
InH10,100,82,1
InH9,300,82,1
InH9,250,82,1
InH9,200,82,1
InH8,150,82,1
InH8,200,82,1
InH10,150,82,1
InH8,250,82,1
InH8,300,82,1
InH9,150,82,1
InH8,100,82,1
InH10,200,82,1
InH10,300,82,1
InH10,250,82,1
SnH10,150,82,1
H5Se,250,81,1
H6Se,250,81,1
H7Se,250,81,1
H8Se,250,81,1
H9Se,250,81,1
H10Se,250,81,1
H9Se2,250,81,1
SnH6,300,81,1
SnH6,250,81,1
Sc2H7,200,80,1
Sb2H7,300,80,1
Sc2H9,200,80,1
ScH4,200,80,1
TiH4,200,80,1
TiH5,200,80,1
Ti2H7,200,80,1
Ti2H9,200,80,1
BaH8,300,78,1
BaH8,250,78,1
BaH8,200,78,1
BaH7,150,78,1
BaH7,200,78,1
BaH7,250,78,1
BaH7,300,78,1
BaH8,150,78,1
NdH7,250,78,1
NdH7,300,78,1
BiH4,150,77,1
Bi2H7,200,77,1
Bi2H7,150,77,1
Bi2H7,100,77,1
H3Pb,100,77,1
H3Pb,150,77,1
H3Pb,200,77,1
H4Pb,100,77,1
H4Pb,150,77,1
H4Pb,200,77,1
TeH5,250,77,1
H7Pb2,100,77,1
H7Pb2,150,77,1
H7Pb2,200,77,1
H9Pb2,100,77,1
H9Pb2,150,77,1
H9Pb2,200,77,1
BiH3,100,77,1
BiH3,150,77,1
BiH3,200,77,1
TeH4,250,77,1
BiH4,100,77,1
Te2H9,250,77,1
Te2H7,250,77,1
TeH6,250,77,1
TeH7,250,77,1
LaH8,150,73,1
LaH8,100,73,1
LaH8,200,73,1
EuH8,200,73,1
TbH8,100,73,1
LaH8,250,73,1
LaH8,300,73,1
EuH8,150,73,1
PrH8,200,73,1
PmH8,100,73,1
EuH8,250,73,1
PmH8,250,73,1
PmH9,200,73,1
PmH9,150,73,1
PmH8,300,73,1
PmH8,200,73,1
PmH8,150,73,1
PmH9,250,73,1
PrH8,100,73,1
EuH8,100,73,1
PrH8,150,73,1
EuH8,300,73,1
H2S,300,72,1
H2S,250,72,1
H2S,200,72,1
BiH4,200,71,1
Sn2H7,300,71,1
Sn2H7,250,71,1
H3Pb,250,71,1
Sn2H5,250,71,1
BiH4,250,71,1
Bi2H7,250,71,1
Sn2H9,200,71,1
Sn2H9,250,71,1
Sn2H9,300,71,1
Sn2H5,300,71,1
Sn2H7,200,71,1
InH5,200,71,1
Sn2H5,200,71,1
H9Pb2,250,71,1
H4Pb,250,71,1
SnH3,200,71,1
SnH3,250,71,1
SnH5,300,71,1
SnH5,250,71,1
SnH5,200,71,1
SnH3,300,71,1
SnH4,300,71,1
SnH4,200,71,1
SnH4,250,71,1
H5S2,300,67,1
TiH6,200,67,1
H5S2,250,67,1
ScH6,200,67,1
H5S2,150,67,1
H5S2,200,67,1
ScH5,200,67,1
BiH3,250,66,1
H4Pb,300,66,1
BiH4,300,66,1
H7Pb2,250,66,1
Bi2H7,300,66,1
H7Pb2,300,66,1
SnH6,200,66,1
H9Pb2,300,66,1
BiH3,300,66,1
H3Pb,300,66,1
KH6,150,64,1
KH5,200,64,1
KH5,150,64,1
KH5,100,64,1
KH6,100,64,1
KH6,200,64,1
KH8,200,64,1
KH8,150,64,1
KH8,100,64,1
KH7,200,64,1
KH7,150,64,1
KH7,100,64,1
SbH3,150,62,1
SbH3,100,62,1
SbH3,250,61,1
SbH3,200,61,1
P2H3,300,60,1
PH2,250,60,1
P2H3,250,60,1
P2H3,200,60,1
PH2,200,60,1
PH2,300,60,1
GeH4,300,59,1
P2H5,250,59,1
P2H5,300,59,1
H2S,150,59,1
GeH5,300,59,1
GeH6,300,59,1
H5S2,100,59,1
GeH7,300,59,1
Ge2H9,300,59,1
SbH3,300,59,1
KH8,300,57,1
H3S2,300,57,1
KH8,250,57,1
H3S2,200,57,1
KH7,300,57,1
KH7,250,57,1
KH6,300,57,1
KH6,250,57,1
KH5,300,57,1
KH5,250,57,1
H3S2,250,57,1
Ge2H9,200,56,1
Ge2H9,250,56,1
GeH6,200,56,1
Ge2H9,150,56,1
GeH7,250,56,1
GeH7,200,56,1
GeH7,150,56,1
GeH7,100,56,1
Ge2H9,100,56,1
GeH6,250,56,1
GeH6,150,56,1
GeH4,100,56,1
GeH4,150,56,1
GeH4,200,56,1
GeH4,250,56,1
GeH5,100,56,1
GeH5,150,56,1
GeH5,200,56,1
GeH5,250,56,1
GeH6,100,56,1
LiH4,300,54,1
LiH5,100,54,1
LiH5,150,54,1
LiH5,200,54,1
LiH4,250,54,1
LiH4,200,54,1
Po2H7,300,54,1
LiH5,300,54,1
LiH4,100,54,1
LiH4,150,54,1
LiH5,250,54,1
LiH6,100,54,1
Sr2H9,300,54,1
Li2H7,300,54,1
Bi2H3,300,54,1
Bi2H5,300,54,1
Li2H7,250,54,1
H2Pb,300,54,1
Li2H7,200,54,1
Li2H7,150,54,1
Li2H7,100,54,1
Li2H9,100,54,1
Li2H9,150,54,1
LiH6,150,54,1
Li2H9,200,54,1
LiH6,200,54,1
LiH6,250,54,1
LiH6,300,54,1
H5Pb2,300,54,1
P2H5,200,54,1
