formula,P,Tc,AD
Sc2H9,200,77,1
DyH5,300,77,1
H5Pb,150,76,1
H8Se,100,76,1
H9Se2,250,76,1
H2S,300,76,1
P2H9,300,76,1
SmH4,150,76,1
PoH6,300,76,1
H5Se2,250,76,1
H7Se2,150,76,1
NdH4,200,76,1
PrH5,250,76,1
PH4,200,76,1
Ge2H9,200,76,1
TbH5,250,76,1
P2H7,150,76,1
H3Se,150,76,1
Sc2H9,150,75,1
Li2H9,150,75,1
PoH5,300,75,1
CeH5,150,75,1
DyH5,250,75,1
PH3,150,75,1
LaH5,300,75,1
H5S,150,75,1
LiH5,300,75,1
H7Se,250,75,1
H4Se,150,75,1
Ge2H9,150,75,1
P2H5,250,75,1
SnH6,200,75,1
SiH5,100,75,1
In2H9,200,75,1
PH4,150,74,1
PrH5,200,74,1
TbH5,200,74,1
PH3,100,74,1
H5Pb,100,74,1
P2H9,250,74,1
P2H7,100,74,1
Sr2H7,300,74,1
H2S,250,74,1
H5Se,300,74,1
PoH6,250,74,1
NdH4,150,74,1
H5Se2,200,74,1
H5S,100,74,1
H7Se2,100,74,1
H3Se,100,74,1
H9Se2,200,74,1
LiH5,250,73,1
PoH5,250,73,1
Po2H9,300,73,1
In2H9,150,73,1
TeH7,300,73,1
Li2H9,100,73,1
CeH5,100,73,1
LaH5,250,73,1
SnH6,150,73,1
DyH5,200,73,1
H7Se,200,73,1
P2H5,200,73,1
H4Se,100,73,1
H5Se,250,73,1
Ge2H9,100,73,1
BiH5,300,73,1
Sc2H9,100,73,1
H2S,200,72,1
PoH6,200,72,1
PH4,100,72,1
H5Se2,150,72,1
EuH5,300,72,1
NdH4,100,72,1
PH5,300,72,1
H9Se2,150,72,1
TbH5,150,72,1
PmH5,300,72,1
P2H5,150,72,1
PrH5,150,72,1
Bi2H9,300,72,1
P2H9,200,72,1
Sr2H7,250,72,1
LiH5,200,71,1
LaH5,200,71,1
PoH5,200,71,1
TeH7,250,71,1
H2Se,300,71,1
P2H9,150,71,1
H5Se,200,71,1
H7Se,150,71,1
SnH6,100,71,1
H9Pb2,300,71,1
In2H9,100,71,1
BiH5,250,71,1
BiH4,300,71,1
DyH5,150,71,1
Po2H9,250,71,1
H5Se2,100,70,1
PrH5,100,70,1
TbH5,100,70,1
PmH5,250,70,1
Ce2H9,300,70,1
PoH6,150,70,1
H9Se2,100,70,1
H2S,150,70,1
EuH5,250,70,1
PH5,250,70,1
Bi2H9,250,70,1
P2H5,100,70,1
PoH4,300,70,1
Sr2H7,200,70,1
P2H9,100,69,1
BiH5,200,69,1
BiH4,250,69,1
InH4,300,69,1
PoH6,100,69,1
TeH7,200,69,1
PoH5,150,69,1
H9Pb2,250,69,1
Po2H9,200,69,1
LaH5,150,69,1
Bi2H9,200,69,1
H5Se,150,69,1
H7Se,100,69,1
H2Se,250,69,1
DyH5,100,69,1
LiH5,150,69,1
PoH4,250,68,1
PH5,200,68,1
PH2,300,68,1
Ti2H9,300,68,1
Tc2H9,300,68,1
Si2H9,300,68,1
