formula,P,Tc,AD
TeH3,200,58,1
TeH6,250,58,1
TeH7,300,58,1
TeH7,250,58,1
TeH7,200,58,1
TeH7,150,58,1
TeH7,100,58,1
TeH6,300,58,1
TeH6,200,58,1
TeH3,250,58,1
TeH6,150,58,1
TeH6,100,58,1
TeH5,300,58,1
TeH5,250,58,1
TeH5,200,58,1
TeH5,150,58,1
TeH5,100,58,1
TeH3,300,58,1
DyH6,250,58,1
HPt,300,58,1
HPt,250,58,1
PoH8,200,58,1
PoH8,100,58,1
PoH7,300,58,1
PoH7,250,58,1
PoH7,200,58,1
PoH7,150,58,1
PoH7,100,58,1
PoH5,300,58,1
PoH5,250,58,1
PoH5,200,58,1
PoH5,150,58,1
PoH5,100,58,1
PoH4,300,58,1
PoH4,100,58,1
PoH3,300,58,1
PoH3,250,58,1
PoH3,200,58,1
PoH3,150,58,1
PoH3,100,58,1
PoH,150,58,1
PoH8,150,58,1
PoH8,250,58,1
PoH8,300,58,1
PoH9,300,58,1
PoH9,250,58,1
PoH9,200,58,1
PoH9,150,58,1
PoH9,100,58,1
PoH,100,58,1
Bi2H9,300,58,1
Bi2H9,250,58,1
Bi2H9,200,58,1
BiH10,300,58,1
BiH10,250,58,1
BiH10,200,58,1
BiH10,150,58,1
BiH10,100,58,1
BiH9,300,58,1
BiH9,250,58,1
BiH9,200,58,1
BiH9,150,58,1
BiH9,100,58,1
BiH8,300,58,1
BiH8,250,58,1
BiH8,200,58,1
BiH8,150,58,1
BiH8,100,58,1
BiH7,300,58,1
BiH7,250,58,1
BiH7,200,58,1
BiH7,150,58,1
Bi2H5,250,58,1
Bi2H9,150,58,1
Bi2H9,100,58,1
Bi2H7,300,58,1
Bi2H7,250,58,1
Bi2H7,200,58,1
Bi2H7,150,58,1
Bi2H7,100,58,1
Bi2H5,300,58,1
Bi2H5,200,58,1
Bi2H5,150,58,1
Bi2H5,100,58,1
Bi2H3,300,58,1
Bi2H3,250,58,1
Bi2H3,200,58,1
Bi2H3,150,58,1
Bi2H3,100,58,1
Po2H5,100,58,1
Po2H5,150,58,1
Po2H5,200,58,1
Po2H9,300,58,1
Po2H9,250,58,1
Po2H9,200,58,1
Po2H9,150,58,1
Po2H9,100,58,1
Po2H7,300,58,1
Po2H7,250,58,1
Po2H7,200,58,1
Po2H7,150,58,1
Po2H7,100,58,1
Po2H5,300,58,1
Po2H5,250,58,1
BiH7,100,58,1
BiH3,300,58,1
BiH3,250,58,1
BiH3,200,58,1
H7Pb,200,58,1
H10Pb,300,58,1
H10Pb,250,58,1
H10Pb,200,58,1
H10Pb,150,58,1
H10Pb,100,58,1
H9Pb,300,58,1
H9Pb,250,58,1
H9Pb,200,58,1
H9Pb,150,58,1
H9Pb,100,58,1
H7Pb,300,58,1
H5Pb2,100,58,1
H9Pb2,150,58,1
BiH3,150,58,1
BiH3,100,58,1
BiH2,300,58,1
BiH,150,58,1
BiH,100,58,1
H9Pb2,300,58,1
H9Pb2,250,58,1
H9Pb2,200,58,1
H9Pb2,100,58,1
H5Pb2,150,58,1
H7Pb2,300,58,1
H7Pb2,250,58,1
H7Pb2,200,58,1
H7Pb2,150,58,1
H7Pb2,100,58,1
H5Pb2,300,58,1
H5Pb2,250,58,1
H5Pb2,200,58,1
H7Pb,250,58,1
H7Pb,150,58,1
H7Pb,100,58,1
H2Pb,200,58,1
H2Pb,150,58,1
H2Pb,100,58,1
H2Pb,250,58,1
H2Pb,300,58,1
H3Pb,100,58,1
H5Pb,150,58,1
H6Pb,300,58,1
H6Pb,250,58,1
H6Pb,200,58,1
H6Pb,150,58,1
H6Pb,100,58,1
H5Pb,300,58,1
H5Pb,250,58,1
H5Pb,200,58,1
H5Pb,100,58,1
H3Pb,150,58,1
H4Pb,300,58,1
H4Pb,250,58,1
H4Pb,200,58,1
H4Pb,150,58,1
H4Pb,100,58,1
H3Pb,300,58,1
H3Pb,250,58,1
H3Pb,200,58,1
YbH7,200,58,1
YbH7,150,58,1
YbH7,100,58,1
YbH7,250,58,1
YbH8,100,58,1
YbH10,150,58,1
YbH10,300,58,1
YbH10,250,58,1
YbH10,200,58,1
YbH10,100,58,1
YbH8,150,58,1
YbH9,300,58,1
YbH9,250,58,1
YbH9,200,58,1
YbH9,150,58,1
YbH9,100,58,1
YbH8,300,58,1
YbH8,250,58,1
YbH8,200,58,1
DyH9,150,58,1
DyH10,300,58,1
DyH10,250,58,1
DyH10,200,58,1
DyH10,150,58,1
DyH10,100,58,1
DyH9,300,58,1
DyH9,250,58,1
DyH9,200,58,1
DyH9,100,58,1
DyH8,300,58,1
DyH7,100,58,1
DyH8,250,58,1
DyH8,200,58,1
DyH8,150,58,1
DyH8,100,58,1
DyH7,300,58,1
DyH7,250,58,1
DyH7,200,58,1
DyH7,150,58,1
DyH6,300,58,1
DyH6,200,58,1
DyH6,150,58,1
DyH6,100,58,1
Hf2H5,300,58,1
Hf2H5,250,58,1
Hf2H5,200,58,1
Hf2H5,150,58,1
Hf2H5,100,58,1
Hf2H3,300,58,1
Hf2H3,250,58,1
Hf2H3,200,58,1
Hf2H3,150,58,1
Hf2H3,100,58,1
HfH3,300,58,1
HfH3,250,58,1
HfH3,200,58,1
HfH3,150,58,1
HfH3,100,58,1
H7S2,150,58,1
HCl,100,58,1
H9S2,300,58,1
H9S2,250,58,1
H9S2,200,58,1
H9S2,150,58,1
H9S2,100,58,1
H7S2,300,58,1
H7S2,250,58,1
K2H9,300,58,1
K2H9,250,58,1
K2H9,200,58,1
K2H9,150,58,1
K2H9,100,58,1
K2H7,300,58,1
K2H7,250,58,1
